NO,共通ID,都道府県名及び市町村名,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
92976,E3620100639201,徳島県徳島市,西原ハイツ３～４階　共用廊下・階段,徳島県徳島市北矢三町3-5-46,,,,,1,,,,,34.08977945,134.5208236,
92977,E3620100640201,徳島県徳島市,グランディール矢三Ｄ３階　共用廊下,徳島県徳島市北矢三町3-6-18,,,,,1,,,,,34.09010266,134.5200253,
92978,E3620100641201,徳島県徳島市,グランディール矢三Ｃ３階　共用廊下,徳島県徳島市北矢三町3-6-20,,,,,1,,,,,34.08993731,134.5195818,
92979,E3620100642201,徳島県徳島市,ノーブルＮｉｎｅ３階　共用廊下,徳島県徳島市北矢三町4-8-3-8,,,,,1,,,,,34.08765591,134.5173486,
92980,E3620100643201,徳島県徳島市,コーポ齋藤２～４階　共用廊下・階段、屋上,徳島県徳島市末広1-4-14,,,,,1,,,,,34.06614419,134.5717671,
92981,E3620100644201,徳島県徳島市,第１９柴田マンション３～９階　共用廊下・階段,徳島県徳島市末広1-5-66,,,,,1,,,,,34.06340444,134.5699576,
92982,E3620100645201,徳島県徳島市,末広レインボーハイツ３～４階　共用廊下・階段,徳島県徳島市末広3-3-36,,,,,1,,,,,34.06656584,134.5756009,
92983,E3620100646201,徳島県徳島市,西山ハイツ２～４階　共用廊下・階段,徳島県徳島市末広3-6-22,,,,,1,,,,,34.06615275,134.5764475,
92984,E3620100653201,徳島県徳島市,百間地開発ビル　夢壱番館２～９階　共用廊下・階段,徳島県徳島市末広4-1-1,,,,,1,,,,,34.06743855,134.5776257,
92985,E3620100654201,徳島県徳島市,県営　末広西団地　４号棟３～５階　共用廊下・階段,徳島県徳島市末広4-1-22,,,,,1,,,,,34.06706547,134.5783319,
92986,E3620100654204,徳島県徳島市,県営　末広西団地　１号棟３～５階　共用廊下・階段,徳島県徳島市末広4-1-22,,,,,1,,,,,34.06698278,134.5786458,
92987,E3620100654203,徳島県徳島市,県営　末広西団地　２号棟３～５階　共用廊下・階段,徳島県徳島市末広4-1-22,,,,,1,,,,,34.0666806,134.5784205,
92988,E3620100654202,徳島県徳島市,県営　末広西団地　３号棟３～５階　共用廊下・階段,徳島県徳島市末広4-1-22,,,,,1,,,,,34.06638286,134.5783454,
92989,E3620100655201,徳島県徳島市,第２吉野川ハイツ２～４階　共用廊下・階段,徳島県徳島市末広4-1-8,,,,,1,,,,,34.06718424,134.5780108,
92990,E3620100656201,徳島県徳島市,光ハイツ２～８階　共用廊下・階段,徳島県徳島市末広4-1-9,,,,,1,,,,,34.067716,134.5784253,
92991,E3620100647201,徳島県徳島市,市営　末広団地　１４棟２～１２階　共用廊下・階段、１１階　屋外スペース,徳島県徳島市末広4-10-14,,,,,1,,,,,34.06475021,134.5809427,
92992,E3620100647202,徳島県徳島市,市営　末広団地　１４棟　２～１２階　共用廊下・踊り場,徳島県徳島市末広4-10-14,1,,1,,,,,,,34.06475021,134.5809427,
92993,E3620100648201,徳島県徳島市,市営　末広団地　１５棟２～８階　共用廊下・階段,徳島県徳島市末広4-10-15,1,,1,,1,,,,,34.06455668,134.5804736,
92994,E3620100649201,徳島県徳島市,市営　末広団地　１６棟２～４階　共用廊下・階段,徳島県徳島市末広4-10-16,1,,1,,1,,,,,34.06442531,134.5808926,
92995,E3620100650201,徳島県徳島市,市営　末広団地　１７棟２～４階　共用廊下・階段,徳島県徳島市末広4-10-17,,,,,1,,,,,34.06422485,134.5805517,
92996,E3620100650202,徳島県徳島市,市営　末広団地１７棟　３～４階共用廊下・踊り場,徳島県徳島市末広4-10-17,1,,1,,,,,,,34.06422485,134.5805517,
92997,E3620100651201,徳島県徳島市,市営　末広団地　１８棟２～４階　共用廊下・階段,徳島県徳島市末広4-10-18,1,,1,,1,,,,,34.06407575,134.580206,
92998,E3620100652201,徳島県徳島市,市営　末広団地　１９棟２～８階　共用廊下・階段、５、７、８階　屋外スペース、屋上,徳島県徳島市末広4-10-19,,,,,1,,,,,34.06388564,134.580653,
92999,E3620100652202,徳島県徳島市,市営　末広団地１９棟　２～８階共用廊下・踊り場,徳島県徳島市末広4-10-19,1,,1,,,,,,,34.06388564,134.580653,
93000,E3620100657201,徳島県徳島市,サニーテラス２～３階　共用廊下・階段,徳島県徳島市末広4-3-5,,,,,1,,,,,34.06462281,134.5788956,
93001,E3620100658202,徳島県徳島市,県営　末広南団地　４号棟３階　共用廊下・階段,徳島県徳島市末広4-4-32,,,,,1,,,,,34.06541345,134.5782505,
93002,E3620100658201,徳島県徳島市,県営　末広南団地　５号棟３階　共用廊下・階段,徳島県徳島市末広4-4-32,,,,,1,,,,,34.06513348,134.5781808,
93003,E3620100658205,徳島県徳島市,県営　末広南団地　１号棟３階　共用廊下・階段,徳島県徳島市末広4-4-32,,,,,1,,,,,34.06518285,134.5792721,
93004,E3620100658204,徳島県徳島市,県営　末広南団地　２号棟３階　共用廊下・階段,徳島県徳島市末広4-4-32,,,,,1,,,,,34.06497843,134.579144,
93005,E3620100658203,徳島県徳島市,県営　末広南団地　３号棟３階　共用廊下・階段,徳島県徳島市末広4-4-32,,,,,1,,,,,34.06490289,134.5797037,
93006,E3620100659201,徳島県徳島市,リビエールＳＳＣ３～４階　共用廊下・階段,徳島県徳島市末広4-8-17,,,,,1,,,,,34.0667967,134.5812766,
93007,E3620100660201,徳島県徳島市,グランディール末広３～４階　共用廊下・階段,徳島県徳島市末広5-1-16,,,,,1,,,,,34.06459133,134.5771747,
93008,E3620100661201,徳島県徳島市,徳島県庁舎２・５～１０階　廊下・ＥＶホール,徳島県徳島市万代町1-1,,,,,1,,,,,34.06573574,134.559312,
93009,E3620100662201,徳島県徳島市,徳島グランヴィリオホテル３～５階　駐車場,徳島県徳島市万代町3-5-1,,,,,1,,,,,34.0650022,134.5611669,
93010,E3620100663201,徳島県徳島市,徳島県職員会館３階～４階　廊下,徳島県徳島市万代町3-5-3,,,,,1,,,,,34.06451944,134.5613704,
93011,E3620100664201,徳島県徳島市,医療法人　倚山会　田岡病院２階　研修室、研修ホール等５階　屋外リハビリ訓練スペース、スタッフルーム等,徳島県徳島市万代町4-2-2,,,,,1,,,,,34.06557591,134.563563,
93012,E3620100665201,徳島県徳島市,県営　万代町団地２～８階　共用廊下・階段、屋上,徳島県徳島市万代町5-22-9,,,,,1,,,,,34.06258734,134.5636401,
93013,E3620100666201,徳島県徳島市,コスモハイツ２～４階　共用廊下・階段,徳島県徳島市万代町5-47-3,,,,,1,,,,,34.06196151,134.5642636,
93014,E3620100667201,徳島県徳島市,ハーバーハイツ万代町３～４階　共用廊下・階段,徳島県徳島市万代町5-71-39,,,,,1,,,,,34.06319768,134.565867,
93015,E3620100668201,徳島県徳島市,ジャスミンハイツ万代町３～４階　共用廊下・階段,徳島県徳島市万代町5-71-41,,,,,1,,,,,34.06301082,134.5660331,
93016,E3620100669201,徳島県徳島市,エスポワール　Ⅱ２～３階　共用廊下・階段,徳島県徳島市万代町6-14,,,,,1,,,,,34.06119955,134.5656148,
93017,E3620100670201,徳島県徳島市,レジデンスイマイⅡ２～３階　共用廊下・階段,徳島県徳島市万代町6-6,,,,,1,,,,,34.06183279,134.5651038,
93018,E3620100671201,徳島県徳島市,ファミールアキツ３～４階　共用廊下・階段,徳島県徳島市明神町2-25,,,,,1,,,,,34.06380615,134.5546727,
93019,E3620100672201,徳島県徳島市,ヴィラ・デ・アッシュ３～４階　共用廊下・階段,徳島県徳島市明神町2-7-1,,,,,1,,,,,34.06258868,134.5546769,
93020,E3620100673201,徳島県徳島市,オーシャンハイツ３階　共用廊下,徳島県徳島市明神町6-32-1,,,,,1,,,,,34.05811205,134.5503489,
93021,E3620100674201,徳島県徳島市,シティーコーポ倖３～６階　共用廊下・階段,徳島県徳島市明神町6-33-1,,,,,1,,,,,34.05805983,134.5506388,
93022,E3620100675201,徳島県徳島市,あわぎんホール２（中２）～７階（ＰＨ１階）　廊下・ホール・階段,徳島県徳島市藍場町2-14,,,,,1,,,,1,34.07506663,134.5462121,
93023,E3620100676201,徳島県徳島市,徳島県警察学校　本館２階　廊下・講堂、３階　廊下・第３～５教室,徳島県徳島市論田町中開51-1,,,,,1,,,,,34.035803,134.5747859,
93024,E3620100677201,徳島県徳島市,論田小学校　校舎２～３階　廊下・各教室,徳島県徳島市論田町本浦上9,,,,,1,,,,1,34.02969764,134.5639856,
93025,E3620100678201,徳島県徳島市,アーバンコート論田３～４階　共用廊下・階段,徳島県徳島市論田町本浦中4,,,,,1,,,,,34.03124425,134.5643404,
93026,E3620200001201,徳島県鳴門市,松茂ＰＡ,徳島県松茂町長岸,,,,,1,,,,,34.14380748,134.5643571,
93027,E3620200209201,徳島県鳴門市,鳴門市浄水場,徳島県北島町高房八丁野西1,,,,,1,,,,,34.132620978437,134.53529044722,
93028,E3620200003201,徳島県鳴門市,室撫佐漁業協同組合,徳島県鳴門市瀬戸町室字本村64-1,,1,1,,,,1,,1,34.243066605558,134.61717534233,
93029,E3620200005201,徳島県鳴門市,小島田集会所,徳島県鳴門市瀬戸町小島田字通り1-3,,1,,,,,1,,1,34.2278916,134.5949755,
93030,E3620200006203,徳島県鳴門市,旧島田小学校（体育館）,徳島県鳴門市瀬戸町中島田字北田36,,,,,1,,,,1,34.23845889,134.5964989,
93031,E3620200006202,徳島県鳴門市,旧島田小学校（校舎）,徳島県鳴門市瀬戸町中島田字北田36,1,1,1,,1,,1,,1,34.2382276039509,134.596798462954,
93032,E3620200006201,徳島県鳴門市,旧島田小学校（運動場）,徳島県鳴門市瀬戸町中島田字北田36,,,,,1,1,,,1,34.23808637,134.5972821,
93033,E3620200212201,徳島県鳴門市,鳴門市クリーンセンター,徳島県鳴門市瀬戸町堂浦字浦代105-17-2,,,,,1,,,,,34.21260666,134.5708222,
93034,E3620200008201,徳島県鳴門市,明神北集会所（高台）,徳島県鳴門市瀬戸町堂浦字地廻り壱10-1,,,,,1,,,,1,34.211659075709,134.57747545092,
93035,E3620200008202,徳島県鳴門市,明神北集会所（集会所）,徳島県鳴門市瀬戸町堂浦字地廻り壱10-1,,1,1,1,,,1,,1,34.21157479,134.5775559,
93036,E3620200009201,徳島県鳴門市,瀬戸公民館（高台）,徳島県鳴門市瀬戸町堂浦字地廻り壱86-4,,,,,1,,,,1,34.215500179953,134.58341057116,
93037,E3620200009202,徳島県鳴門市,瀬戸公民館,徳島県鳴門市瀬戸町堂浦字地廻り壱86-4,1,1,1,1,1,,1,,1,34.21531387,134.5834213,
93038,E3620200010202,徳島県鳴門市,瀬戸中学校（校舎）,徳島県鳴門市瀬戸町堂浦字地廻り壱96-4,,,,,1,,,,1,34.21512383,134.584796,
93039,E3620200010203,徳島県鳴門市,瀬戸中学校（体育館）,徳島県鳴門市瀬戸町堂浦字地廻り壱96-4,1,1,,1,,,1,,1,34.21494771,134.5843061,
93040,E3620200010201,徳島県鳴門市,瀬戸中学校（運動場）,徳島県鳴門市瀬戸町堂浦字地廻り壱96-4,,,,,,1,,,1,34.21443313,134.5846924,
93041,E3620200011202,徳島県鳴門市,旧瀬戸小学校（校舎）,徳島県鳴門市瀬戸町堂浦字地廻り参220-1,1,1,1,,1,,1,,1,34.22501297,134.5886798,
93042,E3620200011203,徳島県鳴門市,旧瀬戸小学校（体育館）,徳島県鳴門市瀬戸町堂浦字地廻り参220-1,,,,1,,,,,1,34.225236,134.588394,
93043,E3620200011201,徳島県鳴門市,旧瀬戸小学校（運動場）,徳島県鳴門市瀬戸町堂浦字地廻り参220-1,,,,,,1,,,1,34.22462413,134.5889391,
93044,E3620200012201,徳島県鳴門市,堂浦ふれあい会館,徳島県鳴門市瀬戸町堂浦字地廻り弐266,1,1,,,,,1,,1,34.218960983545,134.58732542209,
93045,E3620200013201,徳島県鳴門市,日出集会所,徳島県鳴門市瀬戸町堂浦字日出3-3,,1,,1,,,1,,1,34.22682569451,134.57311278651,
93046,E3620200014201,徳島県鳴門市,明神菅谷集会所,徳島県鳴門市瀬戸町堂浦字本浦中32-2,,,,1,,,,,1,34.20545194,134.5734331,
93047,E3620200015201,徳島県鳴門市,撫佐集会所,徳島県鳴門市瀬戸町撫佐字本村62-2,,1,,1,,,1,,1,34.233903065198,134.60995800252,
93048,E3620200016201,徳島県鳴門市,小海集会所,徳島県鳴門市瀬戸町北泊字小海287-1,,1,,1,,,1,,1,34.222297273105,134.56839365767,
93049,E3620200017201,徳島県鳴門市,北泊公民館,徳島県鳴門市瀬戸町北泊字北泊103,1,1,1,,,,1,,1,34.23724165,134.5893621,
93050,E3620200019202,徳島県鳴門市,北泊漁民センター近くの道,徳島県鳴門市瀬戸町北泊字北泊209-6,,,,,1,,,,1,34.238990550494,134.58734093187,
93051,E3620200019201,徳島県鳴門市,北泊漁業協同組合（北泊漁民センター）,徳島県鳴門市瀬戸町北泊字北泊209-6,,1,1,1,,,1,,1,34.23914133,134.5875501,
93052,E3620200025201,徳島県鳴門市,市道明神エリカの丘線,徳島県鳴門市瀬戸町明神,,,,,1,,,,,34.210354,134.576801,
93053,E3620200021201,徳島県鳴門市,明神越浦集会所,徳島県鳴門市瀬戸町明神字越浦334-7,,1,,1,,,1,,1,34.20295147,134.5839856,
93054,E3620200022201,徳島県鳴門市,明神小学校（運動場）,徳島県鳴門市瀬戸町明神字越浦70,,,,,,1,,,1,34.20130144,134.5809656,
93055,E3620200022203,徳島県鳴門市,明神小学校（体育館）,徳島県鳴門市瀬戸町明神字越浦70,,,,1,,,,,1,34.20188709,134.5803755,
93056,E3620200022202,徳島県鳴門市,明神小学校（校舎）,徳島県鳴門市瀬戸町明神字越浦70,,,,,1,,,,1,34.20222872,134.5803648,
93057,E3620200023201,徳島県鳴門市,市営明神第二団地,徳島県鳴門市瀬戸町明神字下本城212,,,,,1,,,,,34.20909714,134.5800128,
93058,E3620200024201,徳島県鳴門市,明神集会所,徳島県鳴門市瀬戸町明神字下本城242,1,1,,,,,1,,1,34.208297763631,134.57892902883,
93059,E3620200026201,徳島県鳴門市,さくら公園,徳島県鳴門市瀬戸町明神字鳴谷89-8,,,,,1,,,,,34.19918401101,134.58163445212,
93060,E3620200229201,徳島県鳴門市,鳴門複合産業団地　道路,徳島県鳴門市瀬戸町明神板屋島-,,,,,1,,,,,34.198397,134.579959,
93061,E3620200029205,徳島県鳴門市,鳴門渦潮高等学校（第二体育館）,徳島県鳴門市大津町吉永595,1,1,1,1,,,1,,1,34.164565981312,134.60219663558,
93062,E3620200029206,徳島県鳴門市,鳴門渦潮高等学校（第一体育館）,徳島県鳴門市大津町吉永595,,1,,1,1,,,,1,34.164616986011,134.60122147976,
93063,E3620200029201,徳島県鳴門市,鳴門渦潮高等学校（本館）,徳島県鳴門市大津町吉永595,,,,1,1,,,,1,34.162788,134.602066,
93064,E3620200029202,徳島県鳴門市,鳴門渦潮高等学校（第二グラウンド）,徳島県鳴門市大津町吉永595,,,,,,1,,,1,34.16095205,134.6012635,
93065,E3620200029203,徳島県鳴門市,鳴門渦潮高等学校（第一グラウンド）,徳島県鳴門市大津町吉永595,,,,,,1,,,1,34.16390236,134.6013717,
93066,E3620200029204,徳島県鳴門市,鳴門渦潮高等学校（至誠館）,徳島県鳴門市大津町吉永595,,,,,1,,,,1,34.16446506,134.6017455,
93067,E3620200030201,徳島県鳴門市,ココラック鳴門,徳島県鳴門市大津町吉永字前ノ越280-9,,,,,1,,,,,34.161994922391,134.59427603743,
93068,E3620200031202,徳島県鳴門市,高速道路段関避難場所,徳島県鳴門市大津町大幸,,,,,1,,,,,34.155847640724,134.56167422883,
93069,E3620200031201,徳島県鳴門市,高速道路大幸避難場所,徳島県鳴門市大津町大幸,,,,,1,,,,,34.1523007,134.5626398,
93070,E3620200032201,徳島県鳴門市,大幸集会所,徳島県鳴門市大津町大幸字若宮の元14,,1,,,,,1,,1,34.1539166,134.5548614,
93071,E3620200033201,徳島県鳴門市,大代前場集会所,徳島県鳴門市大津町大代1133-1,1,1,1,,,,1,,1,34.168466698465,134.56755935768,
93072,E3620200034202,徳島県鳴門市,大津西小学校（校舎）,徳島県鳴門市大津町大代1210,1,,1,,1,,1,,1,34.16664238,134.5674111,
93073,E3620200034203,徳島県鳴門市,大津西小学校（体育館）,徳島県鳴門市大津町大代1210,,1,,1,,,1,,1,34.16690906,134.5669207,
93074,E3620200034201,徳島県鳴門市,大津西小学校（運動場）,徳島県鳴門市大津町大代1210,,,,,,1,,,1,34.16716539,134.5675202,
